CustomerID,CustomerName,Gender,Age,City,Country,CustomerSegment,JoinDate,LoyaltyMember
C10354,Ayesha Wilson,Male,42,Los Angeles,USA,Premium,2025-12-26,False
C10355,Ayesha Raza,Female,59,Manchester,UK,Premium,2024-05-28,False
C10356,Laila Chaudhry,Female,66,Manchester,UK,Regular,2025-09-26,False
C10357,Amina Anderson,Female,34,Manchester,UK,New,2022-10-12,False
C10358,Sophia Butt,Female,68,Faisalabad,Pakistan,Premium,2022-03-04,True
C10359,Olivia Smith,Male,28,Berlin,Germany,Regular,2025-11-01,True
C10360,Ava Lewis,Female,23,New York,USA,Regular,2022-04-12,True
C10361,Sophia Brown,Female,57,Karachi,Pakistan,Premium,2025-05-23,True
C10362,Kamran Khan,Male,60,New York,USA,New,2022-09-10,True
C10363,Imran Wilson,Male,57,Vancouver,Canada,Regular,2021-01-12,True
C10364,Ahmed Chaudhry,Female,40,Dubai,UAE,Premium,2021-07-19,True
C10365,Sophia Ahmed,Male,53,Lahore,Pakistan,Regular,2025-09-19,False
C10366,Mariam Lewis,Male,47,Jeddah,Saudi Arabia,New,2023-10-01,False
C10367,Imran Siddiqui,Male,50,Paris,France,Regular,2022-02-26,False
C10368,Hassan Davis,Female,54,Toronto,Canada,Regular,2025-04-25,False
C10369,Daniel Clark,Male,48,Madrid,Spain,Regular,2024-02-13,True
C10370,Noor Johnson,Male,62,London,UK,VIP,2022-04-10,True
C10371,Ahmed Anderson,Male,48,London,UK,Regular,2024-04-19,False
C10372,Sana Shah,Male,65,Abu Dhabi,UAE,Regular,2022-05-07,True
C10373,James Lewis,Female,27,Riyadh,Saudi Arabia,VIP,2022-02-03,False
C10374,David Anderson,Male,48,Lahore,Pakistan,Regular,2025-06-16,False
C10375,David Wilson,Female,43,Dubai,UAE,Regular,2024-10-05,True
C10376,Sana Anderson,Male,50,Paris,France,Regular,2025-11-25,True
C10377,Michael Wilson,Female,38,Faisalabad,Pakistan,Premium,2024-01-22,True
C10378,Ayesha Smith,Female,57,Toronto,Canada,New,2024-03-18,False
C10379,Sana Lewis,Female,41,Jeddah,Saudi Arabia,Regular,2022-07-07,False
C10380,Emma Brown,Female,46,Manchester,UK,Regular,2023-03-19,True
C10381,Olivia Butt,Female,42,Jeddah,Saudi Arabia,Regular,2021-12-05,False
C10382,Noor Miller,Male,58,Dubai,UAE,Premium,2021-12-11,False
C10383,Amina Clark,Male,43,Jeddah,Saudi Arabia,Regular,2023-03-02,True
C10384,James Siddiqui,Female,65,New York,USA,Regular,2023-06-12,False
C10385,Noor Siddiqui,Female,61,Lahore,Pakistan,New,2023-04-19,True
C10386,Omar Wilson,Female,67,Manchester,UK,Premium,2023-02-13,False
C10387,Emma Iqbal,Female,44,Multan,Pakistan,Premium,2024-10-13,True
C10388,Omar Butt,Female,38,Dubai,UAE,Premium,2021-12-09,False
C10389,David Johnson,Female,44,Madrid,Spain,Regular,2023-01-05,True
C10390,Usman Iqbal,Female,24,Islamabad,Pakistan,Regular,2023-08-18,True
C10391,Imran Ahmed,Male,34,Berlin,Germany,Premium,2021-02-21,False
C10392,Mariam Farooq,Female,58,Riyadh,Saudi Arabia,Regular,2023-09-27,True
C10393,Emily Johnson,Female,48,Karachi,Pakistan,Regular,2021-09-09,False
C10394,Hina Clark,Female,58,Chicago,USA,Premium,2022-10-14,False
C10395,Amina Butt,Male,46,New York,USA,Regular,2023-07-09,True
C10396,Ali Wilson,Male,40,Lahore,Pakistan,Regular,2023-09-01,False
C10397,Ali Williams,Female,56,Doha,Qatar,Regular,2024-01-18,False
C10398,Daniel Anderson,Female,43,Paris,France,Regular,2022-12-24,False
C10399,Hassan Ahmed,Female,58,Riyadh,Saudi Arabia,Regular,2024-10-26,False
C10400,Olivia Chaudhry,Female,30,Chicago,USA,New,2023-03-05,False
C10401,Laila Davis,Female,62,Madrid,Spain,Premium,2021-04-11,True
C10402,Amina Khan,Male,24,Karachi,Pakistan,Regular,2022-03-23,False
C10403,Ahmed Raza,Male,49,Riyadh,Saudi Arabia,Regular,2021-07-10,False
C10404,Michael Malik,Female,23,Madrid,Spain,VIP,2023-03-02,False
C10405,Amina Miller,Male,30,Islamabad,Pakistan,New,2024-05-27,False
C10406,David Butt,Female,67,Faisalabad,Pakistan,New,2021-04-24,True
C10407,Sophia Siddiqui,Male,48,Madrid,Spain,Regular,2022-05-11,True
C10408,Imran Siddiqui,Female,48,Chicago,USA,Premium,2021-04-12,True
C10409,Mariam Williams,Female,18,Faisalabad,Pakistan,Regular,2022-05-19,True
C10410,Ali Malik,Female,62,Riyadh,Saudi Arabia,Premium,2024-06-25,True
C10411,Sana Ahmed,Female,66,Dubai,UAE,Premium,2022-01-12,True
C10412,Bilal Miller,Male,38,Faisalabad,Pakistan,New,2025-11-25,False
C10413,Ali Brown,Female,64,Abu Dhabi,UAE,Regular,2024-01-16,False
C10414,Amina Miller,Male,54,Doha,Qatar,Regular,2025-06-11,False
C10415,Ava Anderson,Male,22,Vancouver,Canada,Premium,2023-08-10,False
C10416,Kamran Khan,Female,64,Manchester,UK,Regular,2025-01-20,False
C10417,Omar Ahmed,Female,30,Riyadh,Saudi Arabia,Premium,2025-08-25,True
C10418,Omar Williams,Female,25,Doha,Qatar,Regular,2025-11-03,True
C10419,Emma Malik,Male,24,Dubai,UAE,Regular,2022-02-02,False
C10420,Laila Clark,Female,21,Los Angeles,USA,Regular,2024-10-23,True
C10421,John Miller,Male,47,Abu Dhabi,UAE,VIP,2021-01-12,False
C10422,James Lewis,Female,51,Karachi,Pakistan,Regular,2023-02-27,False
C10423,Imran Siddiqui,Male,64,Abu Dhabi,UAE,Regular,2021-07-07,True
C10424,Faisal Iqbal,Female,65,Riyadh,Saudi Arabia,Regular,2025-11-19,False
C10425,Daniel Siddiqui,Male,68,Paris,France,Regular,2024-07-17,False
C10426,Laila Davis,Female,38,Chicago,USA,Premium,2022-06-28,False
C10427,James Smith,Male,54,Paris,France,Premium,2024-07-25,False
C10428,Kamran Brown,Male,64,Madrid,Spain,Regular,2023-05-20,True
C10429,Daniel Farooq,Male,37,Multan,Pakistan,New,2025-04-28,False
C10430,Ava Anderson,Male,24,Jeddah,Saudi Arabia,Regular,2021-06-05,True
C10431,Daniel Clark,Male,32,Manchester,UK,Regular,2023-05-03,False
C10432,Sophia Ahmed,Female,68,Abu Dhabi,UAE,Regular,2025-08-27,True
C10433,Sara Clark,Female,23,Doha,Qatar,VIP,2025-06-12,False
C10434,Emma Butt,Male,58,Faisalabad,Pakistan,VIP,2024-07-02,False
C10435,Omar Anderson,Male,38,Karachi,Pakistan,Premium,2025-04-05,True
C10436,David Lewis,Male,32,Madrid,Spain,Regular,2024-07-05,True
C10437,Sana Clark,Male,53,Islamabad,Pakistan,Regular,2023-02-13,False
C10438,Sana Anderson,Male,49,Multan,Pakistan,Regular,2022-10-07,True
C10439,Hassan Williams,Female,61,Islamabad,Pakistan,New,2022-02-04,False
C10440,Fatima Shah,Female,40,Manchester,UK,Premium,2024-01-25,False
C10441,Laila Davis,Male,46,Manchester,UK,Regular,2022-04-07,False
C10442,Ayesha Malik,Male,57,Islamabad,Pakistan,New,2022-05-01,False
C10443,Kamran Miller,Male,39,Doha,Qatar,Regular,2021-09-07,True
C10444,David Chaudhry,Female,57,Los Angeles,USA,Premium,2025-03-23,True
C10445,Daniel Wilson,Male,34,Toronto,Canada,Regular,2024-05-07,False
C10446,John Khan,Male,42,Madrid,Spain,Premium,2021-11-28,False
C10447,Zara Brown,Male,42,Lahore,Pakistan,Premium,2021-12-04,False
C10448,Amina Ahmed,Male,30,Vancouver,Canada,Premium,2024-08-18,True
C10449,Ava Wilson,Female,39,Riyadh,Saudi Arabia,Regular,2021-12-06,True
C10450,Fatima Farooq,Male,50,Manchester,UK,Regular,2023-01-21,False
C10451,Amina Chaudhry,Male,27,Lahore,Pakistan,Regular,2024-07-22,True
C10452,Imran Lewis,Male,44,Berlin,Germany,Regular,2021-03-14,False
C10453,Kamran Anderson,Male,31,London,UK,Premium,2025-10-18,True
C10454,Michael Wilson,Male,45,Doha,Qatar,New,2022-03-21,True
C10455,Amina Anderson,Male,29,Islamabad,Pakistan,Regular,2023-03-24,True
C10456,Noor Farooq,Female,65,Paris,France,New,2023-11-24,False
C10457,Ayesha Raza,Male,19,Abu Dhabi,UAE,VIP,2022-10-20,False
C10458,Laila Butt,Male,32,Toronto,Canada,Premium,2025-06-03,False
C10459,Emma Lewis,Female,63,Los Angeles,USA,Premium,2022-03-28,False
C10460,Bilal Iqbal,Male,32,New York,USA,Regular,2024-01-09,False
C10461,David Shah,Male,29,Abu Dhabi,UAE,New,2022-08-28,False
C10462,Daniel Butt,Female,43,Madrid,Spain,VIP,2023-10-24,False
C10463,Laila Clark,Male,51,Berlin,Germany,Regular,2023-08-27,True
C10464,Amina Brown,Male,53,Los Angeles,USA,Regular,2022-11-02,True
C10465,Tariq Farooq,Female,47,Madrid,Spain,Regular,2023-05-20,True
C10466,Kamran Davis,Male,64,Multan,Pakistan,Premium,2025-03-25,True
C10467,Omar Davis,Male,29,Paris,France,Regular,2024-12-07,False
C10468,Omar Iqbal,Male,23,Jeddah,Saudi Arabia,Regular,2021-08-21,False
C10469,Michael Brown,Male,42,Los Angeles,USA,Premium,2021-01-25,True
C10470,Emma Raza,Male,27,Toronto,Canada,Regular,2023-12-02,False
C10471,Sophia Davis,Female,58,Doha,Qatar,Regular,2023-03-07,True
C10472,Ali Davis,Female,49,Jeddah,Saudi Arabia,Premium,2025-01-20,False
C10473,Faisal Miller,Female,44,Abu Dhabi,UAE,Regular,2022-10-20,True
C10474,Hassan Lewis,Male,21,Chicago,USA,Regular,2022-01-21,False
C10475,Emma Malik,Female,39,Multan,Pakistan,New,2021-01-04,False
C10476,Emily Farooq,Male,47,Dubai,UAE,Premium,2022-06-02,True
C10477,Fatima Brown,Male,66,London,UK,Regular,2023-09-03,False
C10478,Ayesha Chaudhry,Female,51,Multan,Pakistan,Regular,2024-04-23,True
C10479,Ayesha Clark,Male,48,Karachi,Pakistan,Premium,2025-10-26,False
C10480,Emma Smith,Female,51,Vancouver,Canada,Premium,2024-10-12,True
C10481,Sana Wilson,Female,49,Toronto,Canada,VIP,2025-10-08,False
C10482,Ayesha Khan,Female,58,Lahore,Pakistan,VIP,2022-12-28,True
C10483,Noor Malik,Female,40,Paris,France,Premium,2025-11-07,True
C10484,Hassan Ahmed,Female,37,Doha,Qatar,Premium,2022-06-25,True
C10485,Omar Brown,Male,29,London,UK,Regular,2021-06-22,False
C10486,John Raza,Female,27,Karachi,Pakistan,Premium,2024-09-11,False
C10487,James Wilson,Female,54,Karachi,Pakistan,Premium,2024-06-18,True
C10488,Emily Smith,Female,22,Toronto,Canada,New,2022-05-27,True
C10489,John Anderson,Male,54,Berlin,Germany,Premium,2023-03-20,True
C10490,Michael Malik,Female,44,London,UK,Regular,2023-04-12,False
C10491,Imran Farooq,Male,25,Abu Dhabi,UAE,Regular,2023-01-25,True
C10492,Imran Khan,Female,50,Madrid,Spain,Regular,2021-06-16,False
C10493,David Siddiqui,Male,31,Multan,Pakistan,Premium,2023-08-13,True
C10494,Ava Malik,Male,39,Doha,Qatar,Regular,2021-01-04,False
C10495,David Farooq,Male,38,Toronto,Canada,Regular,2021-05-09,False
C10496,Hassan Raza,Male,35,Faisalabad,Pakistan,Regular,2024-10-18,True
C10497,Fatima Anderson,Female,35,Chicago,USA,Regular,2022-12-26,False
C10498,Hina Ahmed,Female,57,Riyadh,Saudi Arabia,New,2025-09-15,True
C10499,Sana Malik,Male,42,Lahore,Pakistan,Regular,2022-07-13,True
C10500,John Davis,Female,37,Toronto,Canada,Regular,2025-04-23,True
C10501,Bilal Ahmed,Female,24,Toronto,Canada,Regular,2024-11-21,False
C10502,Mariam Raza,Female,41,Riyadh,Saudi Arabia,Regular,2024-12-22,False
C10503,Sana Khan,Male,48,Madrid,Spain,Regular,2023-08-15,True
C10504,Laila Clark,Male,50,Manchester,UK,Regular,2023-12-26,True
C10505,John Ahmed,Female,52,Chicago,USA,Regular,2023-10-14,True
C10506,Amina Iqbal,Female,42,Riyadh,Saudi Arabia,Regular,2025-04-27,False
C10507,Olivia Smith,Male,29,Toronto,Canada,Premium,2024-02-24,False
C10508,Laila Davis,Female,53,Toronto,Canada,Regular,2021-08-06,False
C10509,Laila Siddiqui,Female,38,Islamabad,Pakistan,Regular,2024-11-02,True
C10510,Daniel Clark,Male,66,Multan,Pakistan,Regular,2022-03-15,False
C10511,Faisal Davis,Male,31,Vancouver,Canada,Premium,2024-06-10,False
C10512,Ahmed Clark,Male,57,Manchester,UK,New,2024-07-28,True
C10513,Fatima Anderson,Male,18,Karachi,Pakistan,Premium,2023-06-04,False
C10514,Noor Clark,Female,58,Riyadh,Saudi Arabia,Regular,2021-07-13,False
C10515,Usman Iqbal,Female,26,Chicago,USA,Regular,2024-07-27,False
C10516,Zara Raza,Male,18,Multan,Pakistan,Regular,2024-01-05,False
C10517,Ahmed Raza,Female,47,Multan,Pakistan,New,2024-12-20,False
C10518,Kamran Wilson,Female,53,Dubai,UAE,VIP,2025-07-12,True
C10519,Laila Khan,Female,64,Paris,France,Regular,2022-09-09,False
C10520,Fatima Malik,Male,54,Toronto,Canada,Regular,2025-06-04,False
C10521,Sophia Wilson,Female,47,Multan,Pakistan,Premium,2021-09-20,True
C10522,John Ahmed,Female,57,New York,USA,Regular,2022-06-18,True
C10523,Imran Miller,Female,44,Madrid,Spain,Regular,2024-05-10,True
C10524,Sophia Farooq,Female,21,Vancouver,Canada,Premium,2021-10-06,True
C10525,Ali Farooq,Female,23,Vancouver,Canada,Regular,2023-02-28,False
C10526,Laila Chaudhry,Female,34,Multan,Pakistan,Regular,2023-02-20,True
C10527,Emily Davis,Female,69,Multan,Pakistan,Regular,2025-12-08,False
C10528,Emma Malik,Female,23,Los Angeles,USA,New,2022-10-27,True
C10529,David Brown,Male,60,Paris,France,Regular,2024-11-06,True
C10530,Sara Chaudhry,Male,21,Manchester,UK,Regular,2025-07-16,False
C10531,Mariam Brown,Female,48,Chicago,USA,Regular,2024-09-28,False
C10532,Ava Davis,Female,61,Doha,Qatar,Regular,2021-09-22,True
C10533,John Johnson,Female,57,Chicago,USA,New,2021-05-11,False
C10534,Hassan Clark,Female,47,Faisalabad,Pakistan,VIP,2023-12-08,True
C10535,Emily Iqbal,Female,53,London,UK,Regular,2025-01-27,True
C10536,Ayesha Wilson,Male,61,Paris,France,Regular,2021-04-24,False
C10537,Sara Khan,Male,21,Abu Dhabi,UAE,New,2023-11-27,True
C10538,Michael Siddiqui,Male,56,Faisalabad,Pakistan,Regular,2025-11-25,True
C10539,Hassan Farooq,Female,60,Dubai,UAE,New,2021-11-15,False
C10540,Hassan Iqbal,Male,35,London,UK,VIP,2024-07-13,False
C10541,James Chaudhry,Male,46,Jeddah,Saudi Arabia,Regular,2021-04-20,False
C10542,Ayesha Raza,Female,31,New York,USA,Premium,2022-02-15,False
C10543,Ahmed Ahmed,Female,67,Karachi,Pakistan,Regular,2021-08-05,True
C10544,Hassan Raza,Female,43,Berlin,Germany,Premium,2021-09-23,False
C10545,Tariq Ahmed,Male,18,Paris,France,Regular,2024-12-27,False
C10546,Amina Johnson,Female,61,Toronto,Canada,Regular,2021-01-21,True
C10547,Emma Smith,Male,47,Chicago,USA,VIP,2023-05-21,True
C10548,Sara Brown,Male,37,Chicago,USA,Premium,2022-02-21,False
C10549,Daniel Davis,Male,26,Islamabad,Pakistan,Regular,2024-01-24,True
C10550,Ahmed Anderson,Female,49,Berlin,Germany,Premium,2024-08-01,True
C10551,Omar Malik,Female,25,Karachi,Pakistan,Regular,2023-11-22,False
C10552,Sophia Clark,Male,22,Multan,Pakistan,Regular,2025-03-16,True
C10553,Sara Butt,Male,18,Vancouver,Canada,Regular,2024-01-10,True
C10554,Hina Clark,Male,70,Vancouver,Canada,VIP,2024-02-16,True
C10555,Noor Smith,Female,38,Abu Dhabi,UAE,Regular,2021-11-19,True
C10556,David Malik,Male,39,Abu Dhabi,UAE,Regular,2023-05-05,False
C10557,Amina Iqbal,Female,33,Manchester,UK,New,2022-01-05,True
C10558,David Iqbal,Male,49,Berlin,Germany,Regular,2025-01-06,True
C10559,Noor Miller,Male,31,Doha,Qatar,Regular,2025-05-17,False
C10560,Hina Lewis,Male,56,Riyadh,Saudi Arabia,Regular,2024-08-20,True
C10561,Noor Khan,Male,30,Manchester,UK,Regular,2023-09-04,False
C10562,Mariam Davis,Male,35,Los Angeles,USA,Regular,2025-02-26,True
C10563,Hina Iqbal,Male,21,New York,USA,Premium,2024-05-07,False
C10564,Laila Davis,Male,24,London,UK,Premium,2023-09-06,True
C10565,Imran Siddiqui,Male,33,New York,USA,Premium,2021-10-19,False
C10566,Sophia Smith,Male,67,Abu Dhabi,UAE,Regular,2024-04-04,True
C10567,Tariq Butt,Male,48,Abu Dhabi,UAE,Premium,2024-01-14,True
C10568,Kamran Iqbal,Female,41,Vancouver,Canada,Regular,2022-12-07,False
C10569,Omar Raza,Male,62,Abu Dhabi,UAE,Premium,2023-05-05,True
C10570,Noor Iqbal,Female,32,Madrid,Spain,New,2024-10-06,True
C10571,Emma Butt,Male,44,Chicago,USA,New,2025-08-28,True
C10572,James Davis,Female,18,New York,USA,Premium,2025-12-28,True
C10573,Noor Clark,Male,55,London,UK,New,2022-10-01,False
C10574,Sana Wilson,Male,45,Karachi,Pakistan,Premium,2021-08-26,True
C10575,Mariam Ahmed,Male,62,New York,USA,Premium,2024-04-05,False
C10576,John Ahmed,Male,48,Riyadh,Saudi Arabia,Premium,2023-03-23,False
C10577,Ali Davis,Female,67,Toronto,Canada,Regular,2025-12-13,True
C10578,Michael Khan,Male,42,Madrid,Spain,New,2023-06-17,True
C10579,David Chaudhry,Male,68,Paris,France,Premium,2023-10-11,True
C10580,Daniel Malik,Male,42,Manchester,UK,Regular,2025-10-02,False
C10581,John Anderson,Male,53,Dubai,UAE,Premium,2023-04-05,False
C10582,Ayesha Miller,Male,66,Chicago,USA,Premium,2022-04-11,False
C10583,Emily Williams,Female,21,Los Angeles,USA,Regular,2023-06-15,False
C10584,James Siddiqui,Female,63,Los Angeles,USA,Premium,2025-09-10,False
C10585,Olivia Ahmed,Male,47,Manchester,UK,Regular,2025-07-06,False
C10586,Hina Chaudhry,Male,62,Faisalabad,Pakistan,Regular,2021-03-28,True
C10587,Zara Williams,Male,48,Lahore,Pakistan,Regular,2025-08-24,True
C10588,Ahmed Khan,Male,51,Abu Dhabi,UAE,Premium,2023-07-19,False
C10589,Faisal Wilson,Female,47,New York,USA,Regular,2023-03-26,False
C10590,Mariam Miller,Female,36,Jeddah,Saudi Arabia,VIP,2022-01-05,False
C10591,Hina Lewis,Male,63,Madrid,Spain,Premium,2023-03-06,True
C10592,Ayesha Malik,Female,54,Riyadh,Saudi Arabia,Regular,2022-05-12,True
C10593,Michael Malik,Female,40,Chicago,USA,Regular,2022-08-18,True
C10594,Ayesha Khan,Female,49,Doha,Qatar,VIP,2025-08-11,True
C10595,Imran Smith,Female,48,Chicago,USA,New,2021-10-22,True
C10596,Omar Siddiqui,Female,20,Madrid,Spain,Regular,2025-09-04,False
C10597,Laila Butt,Female,40,Berlin,Germany,Regular,2021-01-20,True
C10598,Mariam Chaudhry,Male,19,Los Angeles,USA,Regular,2025-08-22,True
C10599,Usman Miller,Female,56,Berlin,Germany,Premium,2025-01-22,False
C10600,Michael Williams,Female,42,Multan,Pakistan,Regular,2024-05-12,False
C10601,Emma Anderson,Male,31,Madrid,Spain,Premium,2023-08-24,False
C10602,Hina Williams,Female,26,Doha,Qatar,VIP,2024-10-03,True
C10603,Sana Wilson,Female,22,Doha,Qatar,New,2022-10-25,False
C10604,Noor Chaudhry,Female,29,Lahore,Pakistan,Premium,2021-12-19,True
C10605,James Brown,Female,53,Dubai,UAE,Regular,2022-05-27,False
C10606,Sophia Davis,Male,19,Chicago,USA,VIP,2024-03-09,False
C10607,John Farooq,Female,29,Faisalabad,Pakistan,Regular,2024-12-21,True
C10608,David Chaudhry,Female,22,Faisalabad,Pakistan,Premium,2021-06-19,False
C10609,Emma Chaudhry,Female,62,Paris,France,VIP,2025-06-17,True
C10610,Faisal Malik,Male,38,Dubai,UAE,Regular,2023-12-05,False
C10611,Hassan Johnson,Female,58,Karachi,Pakistan,New,2022-06-02,False
C10612,John Ahmed,Male,67,Los Angeles,USA,Premium,2023-02-20,True
C10613,Emma Smith,Female,35,London,UK,Premium,2025-12-12,True
C10614,Fatima Raza,Male,26,Toronto,Canada,Premium,2025-06-25,False
C10615,Ava Iqbal,Male,31,London,UK,Regular,2024-04-27,True
C10616,Michael Wilson,Male,44,Vancouver,Canada,Regular,2025-02-04,True
C10617,Fatima Farooq,Female,26,New York,USA,VIP,2021-10-17,False
C10618,Ali Siddiqui,Male,26,Doha,Qatar,New,2022-03-23,True
C10619,Usman Raza,Male,45,Multan,Pakistan,Premium,2023-02-03,True
C10620,Sara Shah,Male,20,Paris,France,VIP,2024-09-19,True
C10621,Ava Chaudhry,Male,22,Faisalabad,Pakistan,Regular,2024-01-25,True
C10622,Usman Clark,Male,29,Vancouver,Canada,Premium,2021-01-03,True
C10623,Fatima Johnson,Male,50,Toronto,Canada,VIP,2023-10-08,True
C10624,David Khan,Male,63,Toronto,Canada,Regular,2021-05-06,True
C10625,Ava Wilson,Female,41,Abu Dhabi,UAE,Premium,2021-03-15,True
C10626,Tariq Williams,Male,50,Manchester,UK,Regular,2022-02-25,False
C10627,Ayesha Wilson,Male,49,Madrid,Spain,VIP,2021-12-10,True
C10628,Sana Siddiqui,Female,36,London,UK,Regular,2021-12-10,False
C10629,Noor Farooq,Female,30,Chicago,USA,New,2022-08-22,False
C10630,Emily Miller,Male,43,Lahore,Pakistan,Regular,2022-11-22,True
C10631,Tariq Brown,Male,65,Multan,Pakistan,New,2021-03-03,False
C10632,Usman Lewis,Female,25,London,UK,Regular,2022-07-24,False
C10633,Faisal Chaudhry,Female,40,Toronto,Canada,Regular,2023-10-13,False
C10634,Bilal Davis,Male,25,Jeddah,Saudi Arabia,Regular,2025-08-08,True
C10635,Sophia Malik,Male,49,Faisalabad,Pakistan,Premium,2021-03-13,False
C10636,Laila Lewis,Male,66,Doha,Qatar,Regular,2022-09-25,False
C10637,Zara Miller,Female,50,Abu Dhabi,UAE,Regular,2024-06-26,True
C10638,Daniel Siddiqui,Female,46,Paris,France,Regular,2021-07-15,False
C10639,Hina Anderson,Female,63,Karachi,Pakistan,Regular,2021-07-05,False
C10640,David Siddiqui,Female,60,New York,USA,Premium,2024-09-19,False
C10641,Emma Iqbal,Male,43,Chicago,USA,Regular,2024-10-13,False
C10642,Sara Khan,Male,26,London,UK,VIP,2023-06-26,True
C10643,Ayesha Williams,Female,40,Berlin,Germany,Regular,2023-01-22,True
C10644,John Farooq,Male,62,Riyadh,Saudi Arabia,Regular,2022-05-04,False
C10645,Amina Smith,Male,47,Lahore,Pakistan,Premium,2022-07-19,False
C10646,Michael Miller,Male,38,Lahore,Pakistan,Regular,2023-07-11,True
C10647,Michael Shah,Female,49,Faisalabad,Pakistan,Premium,2024-11-11,True
C10648,Fatima Williams,Male,49,Doha,Qatar,Premium,2025-02-27,True
C10649,Sara Farooq,Female,69,Jeddah,Saudi Arabia,Regular,2023-12-03,True
C10650,Hassan Ahmed,Female,45,London,UK,Regular,2025-02-21,False
C10651,Noor Anderson,Female,30,Doha,Qatar,Regular,2025-05-20,False
C10652,Daniel Khan,Male,54,Dubai,UAE,Regular,2025-11-27,False
C10653,Olivia Lewis,Female,54,Chicago,USA,Premium,2023-01-17,True
C10654,Bilal Butt,Male,65,Madrid,Spain,Premium,2023-05-28,False
C10655,Emma Ahmed,Male,44,London,UK,Regular,2024-05-21,True
C10656,Mariam Brown,Male,25,Vancouver,Canada,Regular,2023-01-08,False
C10657,Amina Williams,Female,59,New York,USA,New,2024-04-06,False
C10658,Hassan Chaudhry,Male,59,Lahore,Pakistan,New,2022-12-16,True
C10659,Omar Lewis,Female,22,Islamabad,Pakistan,New,2021-07-12,True
C10660,Mariam Siddiqui,Male,51,Multan,Pakistan,Premium,2024-10-25,False
C10661,Mariam Lewis,Male,67,Islamabad,Pakistan,VIP,2024-06-27,False
C10662,Usman Raza,Male,29,Paris,France,Regular,2022-05-15,False
C10663,Sara Miller,Female,62,Toronto,Canada,New,2023-06-18,False
C10664,Hassan Raza,Female,48,Riyadh,Saudi Arabia,Premium,2024-05-01,True
C10665,Hassan Anderson,Female,37,Riyadh,Saudi Arabia,Premium,2021-12-12,True
C10666,Emma Davis,Female,18,Riyadh,Saudi Arabia,New,2025-07-09,False
C10667,Zara Shah,Male,46,Riyadh,Saudi Arabia,Premium,2021-11-14,True
C10668,James Miller,Female,65,Islamabad,Pakistan,Regular,2023-06-23,False
C10669,Michael Chaudhry,Male,40,Dubai,UAE,Regular,2021-12-27,False
C10670,David Malik,Male,58,Lahore,Pakistan,Regular,2024-11-05,True
